Probeset	logFC	AveExpr	t	P.Value	adj.P.Val	B	ENTREZ	LocusLink	Symbol	IRIS_Most_Specific	p_adj_pc_bonferroni	gsea_rank
127495_at	0.011251566728384945	2.483508474576271	0.3264776675941478	0.7452136482684277	0.9095111673767258	-5.739984804169143	127495	LOC127495	LRRC39	NA	1	0.12771919978574295
10548_at	0.011250669458185562	5.695237288135593	0.24263093041199305	0.8091294233111379	0.9345321550041136	-5.761985573221033	10548	LOC10548	TM9SF1	NA	1	0.09198200578662798
57047_at	0.011235332560089692	3.0291864406779663	0.29962909703109136	0.7655088946670086	0.916561840570093	-5.747733035303779	57047	LOC57047	PLSCR2	NA	1	0.11604975874448177
83941_at	0.011226599391199375	6.237406779661017	0.22387045401897945	0.8236283919191554	0.9414416733138815	-5.766022762204165	83941	LOC83941	TM2D1	NA	1	0.08426869090139433
7705_at	0.011221142464706207	7.226627118644068	0.2852519928319922	0.7764460579294706	0.9208801858564296	-5.751609829851379	7705	LOC7705	ZNF146	NA	1	0.10988871064671446
128866_at	0.011216114046542967	7.047033898305084	0.32463964102351894	0.7465974580203969	0.9097562847785639	-5.740536350041041	128866	LOC128866	CHMP4B	NA	1	0.1269134930724441
2557_at	0.011213227159290998	1.8804745762711865	1.0148909209395458	0.3142851095205033	0.6714781922152159	-5.318000415671991	2557	LOC2557	GABRA4	NA	1	0.50267619488529
390079_at	0.011212155454011444	2.044864406779661	0.8115980101696536	0.42027149008778897	0.7456861607637653	-5.486828538454263	390079	LOC390079	OR52E8	NA	1	0.37647007018374035
29980_at	0.011211490164893636	4.362118644067796	0.14376937822645525	0.8861705434541431	0.9635275091372951	-5.779612027325013	29980	LOC29980	DONSON	NA	1	0.05248269012920658
4762_at	0.011191202777252295	2.6180677966101693	0.5623955804904527	0.5759686094303033	0.8297262635379854	-5.643528657976312	4762	LOC4762	NEUROG1	NA	1	0.2396011851925729
414235_at	0.011177759946596222	2.2216101694915253	0.32523772745608515	0.7461470796821751	0.9096511888627733	-5.740357219678274	414235	LOC414235	PRR26	NA	1	0.12717555644370868
7514_at	0.01117709235295985	5.33335593220339	0.26307356429887185	0.7934067226903936	0.9286093316592376	-5.757217536229187	7514	LOC7514	XPO1	NA	1	0.10050412398416202
171019_at	0.011175820899545203	2.037915254237288	0.677958429488765	0.500437639698002	0.7874620748035583	-5.577810339402163	171019	LOC171019	ADAMTS19	NA	1	0.30065003291470854
341416_at	0.011175264042996886	1.9973389830508474	0.6010211207066232	0.5501188084191365	0.8149332965995979	-5.622906989675608	341416	LOC341416	OR6C2	NA	1	0.25954350638089185
200159_at	0.011165009571980414	2.123372881355932	0.33961212036413496	0.7353497832680804	0.905517533118999	-5.7359532208801145	200159	LOC200159	C1ORF100	NA	1	0.13350603124471092
342666_at	0.011164058784497947	2.6954745762711863	0.5270923288990284	0.600097901003849	0.8407533002691687	-5.6611924191653245	342666	LOC342666	LRRC37A11P	NA	1	0.2217778922874615
10943_at	0.011162131038242484	4.0110677966101695	0.39696187929916615	0.6928221346681458	0.8856644474288933	-5.716496251342064	10943	LOC10943	MSL3	NA	1	0.15937824568662107
2741_at	0.011160507810777017	2.464406779661017	0.3412340797312501	0.7341347651757718	0.90486604659715	-5.735444381749776	2741	LOC2741	GLRA1	NA	1	0.13422420929389153
89978_at	0.011143390963047511	2.4882033898305087	0.4690727692412323	0.6407394146217479	0.860255712747031	-5.687758986476225	89978	LOC89978	DPH6	NA	1	0.19331855987541946
220108_at	0.01114199669726477	3.0916101694915255	0.30543731574107963	0.7611038008770257	0.9143193466327177	-5.746112971422284	220108	LOC220108	FAM124A	NA	1	0.1185561092295477
441061_at	0.011140147592800598	3.067237288135593	0.33710522175626473	0.7372290494933318	0.90580993286489	-5.73673493287839	441061	LOC441061	MARCH11	NA	1	0.13239756034106187
90199_at	0.011138737942620065	1.9874576271186442	0.8817247904922474	0.3814893371066316	0.7202763805822748	-5.432712444132764	90199	LOC90199	WFDC8	NA	1	0.41851759637349906
201299_at	0.011127748797486557	2.4552881355932206	0.3785111987696455	0.7064040060195895	0.8933999379712502	-5.723084875995451	201299	LOC201299	RDM1	NA	1	0.15094684653797802
51281_at	0.011122414595323918	3.276423728813559	0.48595848815634957	0.6287893685002288	0.8561138107867434	-5.680343614308899	51281	LOC51281	ANKMY1	NA	1	0.20149480990872218
11014_at	0.011122057294309918	8.770932203389831	0.2815385226407834	0.7792785255908545	0.9221934301120092	-5.752580291380124	11014	LOC11014	KDELR2	NA	1	0.10830729135467475
2178_at	0.011118907775513462	2.808033898305085	0.5625234829772474	0.5758820497384722	0.8297163261053753	-5.643462604977687	2178	LOC2178	FANCE	NA	1	0.23966645823172772
11081_at	0.011117504487874548	2.4260677966101696	0.3504020863890577	0.7272798749826104	0.9021048996995764	-5.732522824596493	11081	LOC11081	KERA	NA	1	0.13829842989718524
79581_at	0.011117297965475064	4.806033898305085	0.28834675758450934	0.7740878357554208	0.9201977976827587	-5.750791372342436	79581	LOC79581	SLC52A2	NA	1	0.11120975712128756
5443_at	0.01109969212659312	3.1150169491525426	0.25553885318935654	0.7991921310290095	0.9313769328565933	-5.759019681343116	5443	LOC5443	POMC	NA	1	0.09734880089256426
114814_at	0.011098932224557203	2.677305084745763	0.47471086482737196	0.6367384887207836	0.8588275776804828	-5.685311931212658	114814	LOC114814	GNRHR2	NA	1	0.1960388976878382
390174_at	0.011095599350557915	2.339101694915254	0.6562196150394392	0.5142237706119901	0.7949640672096764	-5.591093986826911	NA	NA	OR9G1 || OR9G9	NA	1	0.28884785144460073
51559_at	0.011095562629995436	4.932864406779661	0.11912916487144568	0.9055760954780636	0.9704481721403545	-5.782602304317219	51559	LOC51559	NT5DC3	NA	1	0.04307505009020092
55143_at	0.011094864006390502	2.6601016949152543	0.3024405780431318	0.7633756180595915	0.9153902371656663	-5.74695271066423	55143	LOC55143	CDCA8	NA	1	0.11726171537366249
130502_at	0.011094266937582123	4.823305084745763	0.14768236704717788	0.8830949612697594	0.9635275091372951	-5.779085618013647	130502	LOC130502	TTC32	NA	1	0.05399259320839685
51513_at	0.011082046763255948	3.2163559322033897	0.21676247704902102	0.8291382290478106	0.9431115022836255	-5.767467712023154	51513	LOC51513	ETV7	NA	1	0.08137306039264025
85414_at	0.011080015202591751	2.3845254237288134	0.42593551847342653	0.6716984523010622	0.8757764762039065	-5.705521060248114	85414	LOC85414	SLC45A3	NA	1	0.17282565238298472
64969_at	0.011075451663856978	7.8718135593220335	0.23927487885749418	0.8117183636451669	0.9357146641781092	-5.762731583027806	64969	LOC64969	MRPS5	NA	1	0.09059462880245164
136263_at	0.011075339427611151	2.021322033898305	0.659345095104756	0.5122292871698837	0.7941071952610327	-5.589210356922666	136263	LOC136263	SSMEM1	NA	1	0.2905355939803445
51160_at	0.011060496677330499	5.968220338983051	0.23189271103276923	0.8174205447782874	0.9387951105180937	-5.764336059856248	51160	LOC51160	VPS28	NA	1	0.087554451073026
3562_at	0.011057750251351925	2.3006949152542373	0.4918797132775271	0.6246221992728458	0.8536840493594362	-5.67768174341423	3562	LOC3562	IL3	NA	1	0.2043825848666677
138881_at	0.011045074283564367	2.181542372881356	0.5665687863726732	0.5731475926358025	0.8281275922227875	-5.641365819290367	138881	LOC138881	OR1L8	NA	1	0.24173352739825066
24_at	0.011038936159895943	2.402237288135593	0.4338127900575237	0.6660002040514549	0.8726064053448738	-5.7024044082596195	24	LOC24	ABCA4	NA	1	0.1765256377690273
2146_at	0.011034388369479859	5.0464406779661015	0.12760795521883475	0.8988914304117245	0.9674805893133785	-5.781636554328431	2146	LOC2146	EZH2	NA	1	0.04629275990244879
51433_at	0.011025589696719634	5.978694915254238	0.24905198225188907	0.8041820562743984	0.9325830892739454	-5.760529356703131	51433	LOC51433	ANAPC5	NA	1	0.09464562154391845
64816_at	0.01100265245687881	2.1397457627118643	0.5695358830310312	0.5711459817649827	0.8269852922643923	-5.63981845725547	64816	LOC64816	CYP3A43	NA	1	0.24325287428992598
3887_at	0.010996533619219545	2.581050847457627	0.4272836298726005	0.6707218725408104	0.8754551514587708	-5.7049917016487	3887	LOC3887	KRT81	NA	1	0.17345753089076024
64746_at	0.010995582137379325	5.623966101694915	0.29907150607821215	0.7659321971788043	0.9166573486523566	-5.747886931159779	64746	LOC64746	ACBD3	NA	1	0.11580967383268284
2537_at	0.010994866093018939	6.132762711864407	0.10580513387346688	0.9160944312815734	0.9734667618759574	-5.783985896195164	2537	LOC2537	IFI6	Dendritic Cell	1	0.03805975682262819
4855_at	0.01098532863295767	3.4898983050847456	0.34388211628373583	0.7321525749456657	0.9039478951613574	-5.7346084553050565	4855	LOC4855	NOTCH4	Multiple	1	0.13539840589214455
344558_at	0.010979135542092011	4.479779661016949	0.1509351092945636	0.8805397010354103	0.9625162020152236	-5.778637280872874	344558	LOC344558	SH3RF3	NA	1	0.05525105814996533
55924_at	0.010977535080108744	3.499033898305085	0.22280051694235256	0.8244572045069073	0.9415776855604068	-5.766243240149845	55924	LOC55924	FAM212B	NA	1	0.08383188256508321
23518_at	0.010974315494147317	5.041661016949153	0.2509484445729872	0.8027223752620976	0.931884555291143	-5.760092002967571	23518	LOC23518	R3HDM1	NA	1	0.09543463123348557
26093_at	0.01097303386262773	5.352372881355932	0.26386535397991373	0.7927994298308064	0.9286093316592376	-5.757025123825551	26093	LOC26093	CCDC9	NA	1	0.10083667086060093
203238_at	0.010971423932408218	2.3612881355932203	0.48516256594936297	0.6293504429144885	0.8561138107867434	-5.680698982519142	203238	LOC203238	CCDC171	NA	1	0.20110745782592054
4081_at	0.010948000950691856	1.966915254237288	0.5215204240412535	0.6039486944179806	0.843114119541863	-5.663876783133414	4081	LOC4081	MAB21L1	NA	1	0.21899995322912344
81696_at	0.010947992622500204	2.5661016949152544	0.4450785650713728	0.6578850979449167	0.8695809419022892	-5.697848542759419	81696	LOC81696	OR5V1	NA	1	0.18184995089357298
132204_at	0.01094774458104174	1.971728813559322	0.9598487518462807	0.34103273330608264	0.6888680771144369	-5.367303395681549	132204	LOC132204	SYNPR	NA	1	0.46720393416895967
10232_at	0.01094516081880744	2.2885593220338984	0.42518064622661617	0.6722455346080998	0.8759742626430467	-5.705816747805729	10232	LOC10232	MSLN	NA	1	0.1724720738967808
100131897_at	0.010935692426540768	3.8564745762711863	0.34365579318321376	0.7323219179306582	0.9039478951613574	-5.7346801519382575	100131897	LOC100131897	FAM196B	NA	1	0.13529796751016276
79096_at	0.01092902830783618	4.072322033898305	0.3745358735527917	0.7093430936745466	0.8944682897375825	-5.724463606943635	79096	LOC79096	C11ORF49	NA	1	0.14914365529801335
83417_at	0.010927616753518997	2.088864406779661	0.6345022012850783	0.5281960054762453	0.8031052904617121	-5.60393901872735	83417	LOC83417	FCRL4	NA	1	0.277204887502787
1288_at	0.010925950617426548	2.626322033898305	0.7101205694591805	0.48041554659656593	0.7780880006891736	-5.557377242316108	1288	LOC1288	COL4A6	NA	1	0.3183829469563647
63827_at	0.010921830611962278	2.363135593220339	0.3752404404447466	0.7088218593046878	0.8944682897375825	-5.724220303346844	63827	LOC63827	BCAN	NA	1	0.1494628977392056
26115_at	0.010909817424785993	4.667796610169492	0.11577586257632971	0.9082217557495642	0.9712128520596155	-5.7829659453344355	26115	LOC26115	TANC2	NA	1	0.04180809912210356
10861_at	0.010896673555878011	2.492186440677966	0.5417384503349486	0.5900305628155373	0.8367179439210419	-5.6540017633926976	10861	LOC10861	SLC26A1	NA	1	0.22912549188605158
79097_at	0.010869691720063546	3.4135254237288137	0.27190786356912217	0.7866382882659718	0.9254011752508495	-5.755038037907913	79097	LOC79097	TRIM48	NA	1	0.10422491887472407
84545_at	0.01086621275255773	5.2087796610169494	0.3339209464310279	0.7396184266114121	0.90716952649102	-5.737719551589596	84545	LOC84545	MRPL43	NA	1	0.13099227750749837
2990_at	0.010860357225177744	8.770152542372882	0.24894915780563912	0.8042612189039801	0.9325830892739454	-5.760552975020769	2990	LOC2990	GUSB	NA	1	0.09460287226732465
258010_at	0.010857493249835853	5.23464406779661	0.21246500304300883	0.8324736742382857	0.9453258207309562	-5.768318753018441	258010	LOC258010	SVIP	NA	1	0.07962949153193752
196913_at	0.010851064769103892	2.781271186440678	0.2940559196613848	0.7697430533321625	0.9180462554384169	-5.749258395306272	196913	LOC196913	C14ORF183	NA	1	0.11365422176626817
94026_at	0.010850503012688422	2.4101525423728813	0.686903293733004	0.494823964133975	0.7850031416443716	-5.572220924836342	94026	LOC94026	POM121L2	NA	1	0.30554927581913066
8622_at	0.01083361798703196	3.926864406779661	0.1410638704824967	0.8882980854104273	0.9639233226689872	-5.7799677367771665	8622	LOC8622	PDE8B	NA	1	0.05144127394482946
390264_at	0.010827124343685485	1.9337457627118644	0.5491873269157581	0.5849411992538891	0.8332656328968393	-5.6502698792248855	390264	LOC390264	OR10G4	NA	1	0.2328877888290331
26338_at	0.010826068919707622	1.8542881355932204	0.5598058147781427	0.5777226209570834	0.8303684707622576	-5.644862903336745	26338	LOC26338	OR5L2	NA	1	0.23828062715393128
9863_at	0.010821683681936105	2.7066610169491527	0.31503493289762535	0.7538421720400934	0.9124932397637511	-5.743368023720706	9863	LOC9863	MAGI2	NA	1	0.12271957055848193
79159_at	0.010821032499618676	5.282966101694916	0.32614426002187025	0.7454646010533745	0.9095575911502143	-5.740085081743777	79159	LOC79159	NOL12	NA	1	0.12757297452110272
5887_at	0.010812130208028915	8.073593220338983	0.3350583928829155	0.738764626287232	0.9064815245973034	-5.737368906970788	5887	LOC5887	RAD23B	NA	1	0.13149390773105418
3338_at	0.010810662144536408	4.980254237288135	0.24762722925539357	0.8052791301861502	0.9329714922531973	-5.76085574939744	3338	LOC3338	DNAJC4	NA	1	0.09405355604533544
53940_at	0.010808116551897553	2.2859152542372883	0.5562252242573267	0.5801519421234268	0.8318246186251124	-5.646697593958334	53940	LOC53940	FTHL17	NA	1	0.23645824956823494
2077_at	0.010794367014239355	3.5780677966101693	0.43981283726146825	0.6616731042721571	0.870440998822558	-5.699992430760968	2077	LOC2077	ERF	NA	1	0.17935651822565632
10525_at	0.010784253242684652	6.150016949152542	0.13781794385192064	0.8908516869578557	0.9649245856100427	-5.780385587867859	10525	LOC10525	HYOU1	NA	1	0.05019459326645048
27335_at	0.010783118357476605	8.527915254237287	0.2927215496161011	0.7707578768126565	0.918371906216338	-5.749619372253512	27335	LOC27335	EIF3K	NA	1	0.11308202827671614
55208_at	0.010776572939044651	4.253830508474576	0.24336909835698906	0.8085602687237347	0.9342234026297814	-5.761820096339832	55208	LOC55208	DCUN1D2	NA	1	0.09228760297016121
283152_at	0.010776366264254912	3.4743389830508473	0.3186161517660275	0.7511382639893873	0.9114268997417126	-5.742322108525972	283152	LOC283152	CCDC153	NA	1	0.12428011391358541
56936_at	0.010763480659014455	2.3493389830508473	0.6059009261147712	0.5468951917794311	0.8134264221588037	-5.620205562087307	56936	LOC56936	CCDC177	NA	1	0.2620958948605785
79830_at	0.010762439978232513	2.296169491525424	0.41588053013072834	0.6790001828948051	0.8791234312553031	-5.7094168969348615	79830	LOC79830	ZMYM1	NA	1	0.1681301087383585
158724_at	0.0107550036603238	1.664593220338983	0.7787333531121999	0.4392364597198707	0.7569527728799839	-5.510684486489868	158724	LOC158724	FAM47A	NA	1	0.3573016175607968
57467_at	0.010750176136762109	3.132	0.25164955609939127	0.8021829176994653	0.9313769328565933	-5.759929477692308	57467	LOC57467	HHATL	NA	1	0.09572659045690274
9801_at	0.010739283999950831	6.8817796610169495	0.38685684561562284	0.7002484287363957	0.8899511409984295	-5.720143316713215	9801	LOC9801	MRPL19	NA	1	0.15474785700190016
125962_at	0.010726904044536493	2.504254237288136	0.4518314498030068	0.6530404396320877	0.8675594823955576	-5.6950621061571765	125962	LOC125962	OR7G1	NA	1	0.18505992413799208
116842_at	0.01072318506558246	2.9024745762711865	0.14996519489779012	0.8813015055510646	0.9627917483998443	-5.77877198880228	116842	LOC116842	LEAP2	NA	1	0.054875487960303046
56301_at	0.010717896979242487	3.5967627118644065	0.3644934900466275	0.7167874514052852	0.8978787295629597	-5.7278820222656845	56301	LOC56301	SLC7A10	NA	1	0.14460960634975922
1180_at	0.010717105256337761	2.801406779661017	0.3044655812292468	0.7618402393866226	0.9147559767811095	-5.7463861727335885	1180	LOC1180	CLCN1	NA	1	0.1181360922132263
80279_at	0.010714383362345531	7.261830508474576	0.1671781904526133	0.8677992181871097	0.9584239834048657	-5.776252406373294	80279	LOC80279	CDK5RAP3	NA	1	0.06158074546882243
637_at	0.010711136235074943	5.105203389830509	0.16672688145536596	0.8681527496244081	0.9586434007179739	-5.776321955587609	637	LOC637	BID	Myeloid	1	0.061403854912669295
2307_at	0.010701609698826135	3.7358474576271186	0.17767695911728323	0.8595828412267321	0.9545723222162078	-5.774581488069361	2307	LOC2307	FOXS1	NA	1	0.06571226236966252
1607_at	0.010699380572459428	2.3386779661016948	0.6458580470193453	0.5208653766146032	0.798760603559851	-5.597275559571798	1607	LOC1607	DGKB	NA	1	0.283274510382582
51350_at	0.010676266284480096	2.3983559322033896	0.4846113076257627	0.6297391735583404	0.8561903452521272	-5.680944773213614	51350	LOC51350	KRT76	NA	1	0.20083929013280807
93426_at	0.010654721732606919	2.147406779661017	0.7740285623786989	0.44199209240289683	0.7586870457541545	-5.514020756883231	93426	LOC93426	SYCE1	NA	1	0.35458550046201076
23520_at	0.010644222705280346	1.9264915254237287	0.5307716284615249	0.5975613643049024	0.839635308134523	-5.659404372908999	23520	LOC23520	ANP32C	NA	1	0.22361748986001148
5082_at	0.010643597736930124	5.767745762711864	0.2753309315267169	0.7840200968680665	0.9243700663585916	-5.754174240804417	5082	LOC5082	PDCL	NA	1	0.10567280485760042
7784_at	0.01063771112493058	3.3890677966101697	0.1951277941330694	0.845960614967871	0.9503850729703294	-5.771579304234061	7784	LOC7784	ZP3	Monocyte	1	0.07264985575563986
126638_at	0.010636755058644656	1.908491525423729	0.5412620761718607	0.5903567508048793	0.8367179439210419	-5.654238711621721	126638	LOC126638	RPTN	NA	1	0.22888546618295288
23173_at	0.010635775785410558	7.164203389830509	0.25860172223068584	0.7968389718387181	0.9302945624587462	-5.75829340838193	23173	LOC23173	METAP1	NA	1	0.09862943356953895
57805_at	0.010631023611633717	4.8039830508474575	0.2420782887455759	0.8095555981338648	0.934717064519245	-5.762109131901334	57805	LOC57805	CCAR2	NA	1	0.09175331969185238
91746_at	0.010629085365349665	4.7224576271186445	0.37085394647085645	0.712069226375879	0.8955787513038338	-5.725727662875761	91746	LOC91746	YTHDC1	NA	1	0.14747778280755622
2675_at	0.010622290771804217	2.866491525423729	0.1920292122479564	0.8483760665543127	0.9515278377207667	-5.772132869083353	2675	LOC2675	GFRA2	NA	1	0.0714115918174369
23511_at	0.010616665711576346	4.834627118644068	0.29141246038005414	0.7717538647929755	0.9189868573280627	-5.749971919790117	23511	LOC23511	NUP188	NA	1	0.11252118697828005
9696_at	0.01060664480585205	3.612491525423729	0.3156322518379979	0.7533909654285671	0.9123124425517684	-5.7431943918245	9696	LOC9696	CROCC	NA	1	0.12297959210732727
343477_at	0.010598976119096045	3.1622881355932204	0.41436336061932677	0.6801046297438478	0.8797870631772776	-5.70999670009243	NA	NA	NA	NA	1	0.16742426872776228
64600_at	0.010596538151231202	2.2937627118644066	0.5342335053967657	0.5951792931007527	0.8386999801481715	-5.657710749269022	64600	LOC64600	PLA2G2F	NA	1	0.22535218675067673
2914_at	0.010591070921467221	2.426237288135593	0.6345409479873212	0.5281709016621697	0.8031052904617121	-5.6039164806516535	2914	LOC2914	GRM4	NA	1	0.2772255289065571
2670_at	0.010574704994327368	2.540406779661017	0.6667474247047206	0.5075221413904969	0.7918334611243315	-5.584714075268295	2670	LOC2670	GFAP	NA	1	0.2945450062739456
84062_at	0.010568936126173031	3.561915254237288	0.4416331130275949	0.6603626415006932	0.8701808903333887	-5.699254188716344	84062	LOC84062	DTNBP1	NA	1	0.18021750392684985
4713_at	0.010567111026317027	8.15235593220339	0.20924883318820672	0.8349719038427104	0.9462730452267523	-5.768944529637129	4713	LOC4713	NDUFB7	NA	1	0.0783281379431827
253128_at	0.010566497116143884	2.03164406779661	0.9049022716608953	0.36918275167988956	0.7110654305587253	-5.413868608337626	253128	LOC253128	LINC00612	NA	1	0.43275859753028223
28727_at	0.01056574975888852	2.402593220338983	0.2371745674857504	0.8133396719428383	0.936354370106873	-5.763193181890132	28727	LOC28727	TRAJ28	T Cell	1	0.08972804377551813
91461_at	0.010559571714603614	3.523694915254237	0.1587881074077242	0.8743759192937463	0.9604345081667016	-5.7775146538702025	91461	LOC91461	PKDCC	NA	1	0.058301811559103446
100506379_at	0.010517422511823265	2.4684237288135593	0.4073913524092627	0.6851890314669873	0.8819745439320108	-5.712634056180638	100506379	LOC100506379	NA	NA	1	0.16418959785405998
123872_at	0.010516066462875773	3.727627118644068	0.22663705022474495	0.821486222015483	0.9405877409965884	-5.765447772459593	123872	LOC123872	DNAAF1	NA	1	0.08539971616419223
25833_at	0.010497617334874403	2.232440677966102	0.43910624429082135	0.662182085317766	0.8708505165711944	-5.700278185201179	25833	LOC25833	POU2F3	NA	1	0.17902257283324335
23591_at	0.01048966676127028	2.412762711864407	0.4407969348021414	0.6609644951291143	0.8701808903333887	-5.699593690129127	23591	LOC23591	FAM215A	NA	1	0.17982186878008383
374308_at	0.010488267743133738	1.8616610169491525	0.7229003701189761	0.4725856513761897	0.7739952492498939	-5.548999988937961	374308	LOC374308	PTCHD3	NA	1	0.32551946853256103
60490_at	0.010459271731536254	2.9775593220338985	0.37297638898866053	0.7104972869973833	0.895069440406395	-5.725000516022538	60490	LOC60490	PPCDC	NA	1	0.14843757606770824
26145_at	0.010444127751801511	3.244322033898305	0.30298080657737597	0.7629659174696697	0.9153126649437491	-5.7468019386916565	26145	LOC26145	IRF2BP1	NA	1	0.11749486202605589
8666_at	0.01043754691131842	7.460661016949152	0.2917249401975368	0.7715160871754445	0.9188626470169423	-5.749887909760748	8666	LOC8666	EIF3G	NA	1	0.11265501386695784
9716_at	0.01043523546219849	6.129050847457627	0.2254511737266426	0.8224042776783589	0.9410271004784229	-5.765695099789398	9716	LOC9716	AQR	NA	1	0.08491463939053699
374739_at	0.010414193984980396	2.7684406779661015	0.514206089818113	0.6090209015846099	0.8459683919753069	-5.667357718381771	374739	LOC374739	TEPP	NA	1	0.2153678021338102
9136_at	0.010407051066640425	4.35935593220339	0.2221918748009264	0.8249287707278242	0.941780957553879	-5.766368190301183	9136	LOC9136	RRP9	NA	1	0.08358354940807645
80863_at	0.010397593248290215	2.336271186440678	0.3230757001722767	0.7477755750327433	0.9098434255345001	-5.741003207121029	80863	LOC80863	PRRT1	NA	1	0.12622872452780015
9276_at	0.010397394152967766	9.287610169491526	0.28210901165096286	0.778843185766998	0.9220307772600828	-5.752432026657614	9276	LOC9276	COPB2	NA	1	0.10854997546182149
8405_at	0.01039681619131326	6.277440677966101	0.2822081556020361	0.7787675363297074	0.9219999947200687	-5.752406229556212	8405	LOC8405	SPOP	NA	1	0.10859216075591856
121268_at	0.01039548247476658	2.3574067796610167	0.49771337598216003	0.6205286557779475	0.8515923398302244	-5.675027991740192	121268	LOC121268	RHEBL1	NA	1	0.20723815814771865
26492_at	0.01039446126472602	1.7995762711864407	0.7353073076643932	0.46505362532364136	0.7704685912262115	-5.54072696104033	26492	LOC26492	OR8G2	NA	1	0.3324969657350814
84085_at	0.010370657352615192	5.462152542372881	0.17737177598129222	0.8598214634226514	0.9547802198769468	-5.774631493202292	84085	LOC84085	FBXO30	NA	1	0.06559171794234836
2846_at	0.010347601412045227	2.1009830508474576	0.674344804237298	0.502715286933908	0.7883740578998146	-5.580047973340512	2846	LOC2846	LPAR4	NA	1	0.2986779082270706
50835_at	0.01034680824463392	1.8854745762711864	0.5529540853330125	0.5823755928595602	0.8319929600683543	-5.648363548035153	50835	LOC50835	TAS2R9	NA	1	0.23479683443081517
285456_at	0.010332740559797673	2.2871186440677964	0.34767743193795353	0.7293147837222345	0.9030527464258875	-5.733399139842219	285456	LOC285456	RPL34-AS1	NA	1	0.13708498289399612
388719_at	0.010331310234222445	2.2829830508474576	0.5406561875712327	0.5907717442643696	0.836827736305601	-5.6545397823278725	388719	LOC388719	LINC00272	NA	1	0.2285802845238
57118_at	0.010325206435377324	4.690254237288135	0.18752174585112252	0.8518923946600165	0.952147432156409	-5.772922333637506	57118	LOC57118	CAMK1D	Myeloid	1	0.06961525893836569
64377_at	0.010321580569740195	2.233949152542373	0.4992409495784108	0.6194587223520334	0.8509481420814861	-5.674327971447451	64377	LOC64377	CHST8	NA	1	0.2079876275477985
89777_at	0.010316802701149206	2.5591186440677967	0.2561584709175779	0.7987159357608077	0.9313769328565933	-5.758873452993757	89777	LOC89777	SERPINB12	NA	1	0.09760765055695865
114798_at	0.010274305275898244	2.2070338983050846	0.6479568145144534	0.5195164487742836	0.7980427389635875	-5.596031285868628	114798	LOC114798	SLITRK1	NA	1	0.2844006973872373
55722_at	0.01022974623590111	2.673237288135593	0.40715371225652264	0.6853625923813076	0.8819810618192269	-5.712723166347905	55722	LOC55722	CEP72	NA	1	0.1640796033869349
57529_at	0.01021756950367885	2.5113898305084748	0.6873365620114392	0.49455292980937127	0.7849865349991311	-5.5719483583379805	57529	LOC57529	RGAG1	NA	1	0.30578722096470023
283514_at	0.010206842501965376	2.0279661016949153	0.5627624913183908	0.5757203145811591	0.8297163261053753	-5.643339133515172	283514	LOC283514	SIAH3	NA	1	0.23978844597504773
55974_at	0.010193998388860395	4.142033898305085	0.22667679278259814	0.821455459334179	0.9405877409965884	-5.765439461292139	55974	LOC55974	SLC50A1	NA	1	0.08541597975150289
1132_at	0.010189498246633788	2.6666949152542374	0.4270017922449628	0.6709259902756296	0.8756555458773659	-5.705102507307089	1132	LOC1132	CHRM4	NA	1	0.17332538413447435
5315_at	0.010174445429615254	8.842	0.2543620192878422	0.8000967747945378	0.9313769328565933	-5.7592964387095424	5315	LOC5315	PKM	NA	1	0.09685748023632862
100289424_at	0.010173601429715805	2.475491525423729	0.4172570014339337	0.6779987705303278	0.878347761947591	-5.708889041452069	NA	NA	NA	NA	1	0.16877109367331786
10308_at	0.010167994159762437	6.491372881355932	0.1585881865379316	0.8745327409993497	0.9604345081667016	-5.777543939149507	10308	LOC10308	ZNF267	Multiple	1	0.05822392664365295
128653_at	0.010164501204503665	2.5818305084745763	0.5940273117031254	0.5547556177236648	0.8176206170811144	-5.626741126282809	128653	LOC128653	C20ORF141	NA	1	0.25589829119773794
5146_at	0.010164035329750014	1.8782372881355933	0.6751428039860736	0.5022118292702615	0.7883177718267047	-5.579554846505585	5146	LOC5146	PDE6C	NA	1	0.29911306198093157
60494_at	0.010159484619080686	2.0696440677966104	0.3549006806170527	0.7239244178916169	0.9009991629054185	-5.731061064245494	60494	LOC60494	CCDC81	NA	1	0.14030677441901454
2160_at	0.010140565897156744	2.317677966101695	0.42196435070143823	0.6745784886169413	0.8767383427335805	-5.707070748818905	2160	LOC2160	F11	NA	1	0.1709675119815566
5412_at	0.01012874869821703	7.378559322033898	0.16958428187381894	0.8659148735635501	0.9576527582746956	-5.775878444617382	5412	LOC5412	UBL3	NA	1	0.06252480054475137
51314_at	0.010114961862412421	2.2429322033898305	0.40162364700778674	0.689406277445707	0.8843047367346474	-5.714782231966865	51314	LOC51314	NME8	NA	1	0.1615247664058506
3569_at	0.010102499183368115	4.17706779661017	0.0625414304718192	0.9503422146582672	0.9834829213307908	-5.787348577997715	3569	LOC3569	IL6	Monocyte	1	0.022119978737048195
51348_at	0.01008933726013977	2.584694915254237	0.19817354640056858	0.8435877917101569	0.9493897567995961	-5.771026554149355	51348	LOC51348	KLRF1	NK Cell	1	0.07386971393880658
